n.id,n.degree,n.eigenvector,n.pagerank,n.closeness,n.betweenness,n.pregel_auth,n.pregel_hub
23,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
24,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
25,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
26,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
27,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
28,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
29,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
30,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
31,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
32,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
33,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
34,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
35,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
36,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
37,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
38,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
39,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
40,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
41,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
42,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
43,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
44,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
45,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
46,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
47,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
48,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
49,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
50,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
51,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
52,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
53,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
54,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
55,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
56,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
57,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
58,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
59,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
60,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
61,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
62,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
63,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
64,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
65,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
66,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
67,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
68,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
69,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
70,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
71,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
72,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
73,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
74,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
75,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
76,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
77,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
78,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
79,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
80,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
81,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
82,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
83,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
84,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
85,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
86,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
87,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
88,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
89,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
90,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
91,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
92,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
93,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
94,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
95,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
96,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
97,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
98,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
99,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
100,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
101,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
102,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
103,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
104,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
105,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
106,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
107,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
108,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
109,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
110,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
111,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
112,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
113,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
114,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
115,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
116,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
117,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
118,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
119,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
120,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
121,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
122,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
123,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
124,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
125,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
126,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
127,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
128,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
129,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
130,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
131,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
132,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
133,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
134,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
135,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
136,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
137,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
138,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
139,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
140,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
141,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
142,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
143,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
144,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
145,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
146,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
147,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
148,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
149,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
150,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
151,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
152,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
153,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
154,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
155,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
156,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
157,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
158,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
159,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
160,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
161,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
162,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
163,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
164,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
165,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
166,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
167,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
168,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
169,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
170,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
171,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
172,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
173,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
174,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
175,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
176,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
177,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
178,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
179,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
180,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
181,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
182,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
183,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
184,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
185,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
186,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
187,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
188,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
189,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
190,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
191,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
192,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
193,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
194,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
195,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
196,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
197,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
198,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
199,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
200,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
201,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
202,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
203,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
204,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
205,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
206,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
207,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
208,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
209,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
210,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
211,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
212,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
213,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
214,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
215,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
216,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
217,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
218,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
219,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
220,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
221,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
222,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
223,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
224,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
225,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
226,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
227,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
228,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
229,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
230,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
231,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
232,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
233,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
234,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
235,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
236,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
237,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
238,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
239,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
240,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
241,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
242,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
243,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
244,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
245,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
246,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
247,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
248,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
249,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
250,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
251,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
252,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
253,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
254,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
255,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
256,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
257,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
258,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
259,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
260,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
261,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
262,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
263,1.0,1.0695911795374544,0.5262702589359832,0.2478729869340626,0.0,0.0,2.8230235714196335e-11
264,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
265,1.0,13.888014273765364,0.5242381748830667,0.3142939703332691,0.0,0.0,0.0018345514793663012
266,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
267,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
268,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
269,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
270,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
271,1.0,20.838157197507897,0.5253786404289712,0.29799086757990867,0.0,0.0,0.02070018627511785
272,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
273,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
274,1.0,2.404388264800289,0.525824884747999,0.23768939393939395,0.0,0.0,0.00007253773875909464
275,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
276,1.0,6.417748397263566,0.5253738754079678,0.2844812554489974,0.0,0.0,0.0015474156748157472
277,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
278,1.0,20.23884054091839,0.5257147815678764,0.25392996108949417,0.0,0.0,0.03231706475198475
