common_neighbors,resource_allocation_index,jaccard_coefficient,adamic_adar_index,preferential_attachment,label
1,0.6079088047077095,0.19801980198019803,5.596219816691163,3198,1
4,0.6480794328846616,0.5392156862745098,21.362355483812234,22800,1
3,0.8080874405340273,0.6467661691542289,25.43408008850553,26928,1
0,0.30226646002582847,0.2962962962962963,8.147270037776304,7566,1
1,0.544749415393945,0.36607142857142855,9.416511847251583,5612,1
0,0.6551041011587582,0.4507042253521127,8.162954920886394,2380,1
0,0.6482360577514623,0.40458015267175573,11.84055523446371,7839,1
0,0.30234946562693094,0.02932551319648094,2.8340656561232027,3410,1
0,0.7188358738683067,0.4576271186440678,17.02998731872718,16497,1
3,0.7518798151923265,0.5970149253731343,23.5038697728035,24500,1
1,0.6236910750672368,0.5714285714285714,20.895362367495125,22052,1
2,0.7350744959615876,0.6443298969072165,24.25853864478377,24738,1
0,0.7027273548372571,0.5288888888888889,23.12292079476362,29568,1
1,0.2156764010433016,0.10144927536231885,1.9205977197200461,915,1
0,0.8842937323140727,0.021967526265520534,6.888994106666454,34221,1
5,0.8582988907248194,0.4681818181818182,21.28138154446407,24600,1
1,0.1956697499119734,0.14666666666666667,2.6879801797958915,825,1
1,0.3314215400684216,0.21238938053097345,5.305769118959344,4140,1
1,0.6387379956733031,0.3767441860465116,16.589171747767736,20535,1
1,0.5927805768574477,0.5,6.381344949339617,1271,1
4,0.6627767945951241,0.43352601156069365,15.746687496549987,14415,1
0,0.8143675559789091,0.3869047619047619,14.536699994558136,11766,1
3,0.7167395771103625,0.41409691629955947,19.10741502736509,25160,1
1,0.6200823472429497,0.2882882882882883,7.931581910493321,4560,1
3,0.880632542827038,0.6878048780487804,27.624181356121703,29488,1
3,0.3724917530409251,0.36363636363636365,9.109597155015992,5936,1
20,0.8408943484447562,0.8695652173913043,6.275604917685426,460,1
6,0.805687912774906,0.46153846153846156,5.6194596270737955,782,1
0,0.6784951569638296,0.34146341463414637,14.874685542105224,18634,1
3,1.0029452251142013,0.71875,31.568523596883512,37044,1
5,0.23547922665569726,0.45454545454545453,1.523888681882391,55,1
1,0.6513521590025853,0.5227272727272727,14.620160795419693,10044,1
11,1.1868426327684574,0.8632075471698113,36.14467206263162,39006,1
4,0.6988958896512696,0.45806451612903226,15.170757270123113,12744,1
0,0.4791420471761555,0.3873239436619718,11.50034417045456,9646,1
1,0.1379600400818757,0.17777777777777778,1.9375306475680847,612,1
4,0.82138576716629,0.5490196078431373,13.08908597976697,6232,1
0,0.19634778770826436,0.3333333333333333,1.2669317608619166,60,1
3,0.7921699053419451,0.7027027027027027,7.371401781130537,990,1
5,0.9495492564640422,0.7391304347826086,30.000631586961315,32076,1
0,0.6340190899041612,0.5034965034965035,15.114770173709935,11536,1
1,0.7487072052208424,0.4026548672566372,18.712328822332204,24742,1
4,0.2893480037923465,0.17560975609756097,7.387846498736687,11440,1
0,0.6063272669456384,0.3902439024390244,10.793914601916367,6254,1
2,0.7735613265546442,0.40145985401459855,12.792960344219805,7772,1
1,0.3436417453943701,0.234375,6.36338331231902,6160,1
4,0.07921899327588183,0.10638297872340426,1.1798221512914857,276,1
2,0.9330677091776043,0.6824644549763034,28.368817628499254,31434,1
2,0.47882871793358833,0.2890625,8.447280432043684,5936,1
1,0.5114528397889434,0.42592592592592593,5.94527868766646,1476,1
2,0.7745352187321056,0.5846153846153846,9.648877134790126,2640,1
0,2.3298879043245844,0.07614213197969544,18.14957580693432,47280,1
0,1.0494369843708722,0.2096128170894526,31.045980945235506,118184,1
0,0.6303215355036225,0.5283018867924528,7.272419973133932,1628,1
9,1.070422346074483,0.7746478873239436,32.54004969033633,35685,1
0,0.6923363825597801,0.5578231292517006,17.07486574239076,13000,1
1,0.3451899855142177,0.42857142857142855,4.459333425316321,891,1
3,0.6832079207719988,0.6030927835051546,22.688000823642156,24138,1
35,0.9958761265281253,0.806930693069307,31.88204327482156,33276,1
1,0.6981632619406972,0.4380952380952381,10.874587867191114,5568,1
0,0.7609179707759437,0.5679012345679012,19.09696106809568,16048,1
1,0.5147234155875995,0.3,4.343912641229248,1054,1
0,0.6449254419170803,0.5033557046979866,15.65662726787691,12519,1
5,0.944938997197198,0.7635467980295566,30.30967760753435,31960,1
2,0.8526550430122474,0.5858585858585859,13.629220576825952,6052,1
1,0.6989479497519027,0.6413043478260869,22.919088133040304,22752,1
3,0.6581624089900509,0.5833333333333334,21.741579692015243,23103,1
1,1.0606806801769808,0.5682819383259912,26.65963968799277,31059,1
18,0.6208988685952981,0.5828877005347594,21.0429221614407,21463,1
0,0.6269805119960069,0.47468354430379744,15.571050392968273,13482,1
4,0.6648016703265182,0.30952380952380953,4.2497808048899,736,1
7,0.6672441815501907,0.5699481865284974,21.437441694989886,22940,1
1,0.5883590150050887,0.3273542600896861,14.96819147864814,18540,1
1,0.7570988995000396,0.42857142857142855,7.453686149586729,1881,1
3,0.7317454218767367,0.643979057591623,23.910082262806785,24249,1
2,0.7210439215487029,0.5879396984924623,22.893785001212187,24843,1
4,0.7693805748567124,0.6113744075829384,25.110943634722357,27811,1
2,1.1338091924461748,0.6025641025641025,29.025637813946705,35000,1
3,0.6906401661758923,0.6178010471204188,22.885670634237552,23564,1
2,0.5643420946181155,0.24632352941176472,13.879989231536292,21924,1
2,0.41944084797516,0.2878787878787879,8.274320488455169,6825,1
0,0.03225806451612903,0.05555555555555555,0.29120667621996243,78,1
4,1.1128527319049029,0.8177570093457944,34.46660828575235,37758,1
0,0.09475806451612903,0.005865102639296188,0.6518804364422033,682,1
12,1.0761570535303648,0.8390243902439024,33.792241224627,35532,1
4,0.7688278798876804,0.42290748898678415,19.726364248312716,25530,1
1,0.26827131850125446,0.36607142857142855,8.094926447648447,5852,1
1,0.12036758201108302,0.07262569832402235,2.704506693403064,4727,1
1,0.6077335805348585,0.3542600896860987,16.093236876330003,21505,1
8,0.27542084241412046,0.1917808219178082,3.454399804191101,1190,1
1,0.29957333122454444,0.3333333333333333,3.1760143719547775,576,1
1,0.20638863426158677,0.16363636363636364,2.304162895510789,1020,1
7,0.5987235087655006,0.37142857142857144,13.674435414232025,12375,1
2,0.8279515136294074,0.645933014354067,26.403724510431196,28560,1
3,0.5066814166974006,0.3629032258064516,9.563725185668188,7110,1
2,0.6452364022131997,0.48717948717948717,9.190491399436988,3300,1
1,0.3693558222944633,0.12727272727272726,3.7564666012907204,3444,1
10,0.833554204510087,0.9285714285714286,4.611561027161739,182,1
5,0.545129327327715,0.4230769230769231,17.218054763346835,20748,1
5,0.6485481344543569,0.49504950495049505,11.421296585797108,5694,1
1,0.10128505275698148,0.16279069767441862,1.6296178075696726,576,1
1,0.27393147178085575,0.2119205298013245,6.6026042935046645,7040,1
1,0.08147743449093497,0.0273972602739726,0.9153654438926595,4601,1
5,0.5795788917729465,0.5798319327731093,14.355884385906156,8736,1
1,0.24435503333644065,0.24489795918367346,7.149337291220257,7866,1
5,0.8298146110594493,0.6903553299492385,26.579509473061197,27540,1
2,0.16627394817315794,0.1865671641791045,4.934204667580986,5328,1
2,0.6955541425962346,0.234375,7.721535181697056,4945,1
1,0.002932551319648094,0.5,0.17147121943818708,2,1
2,0.6323210593191153,0.29931972789115646,10.255490443998639,9010,1
4,0.8637733046490274,0.4482758620689655,10.083255372194468,3953,1
2,0.10008404160606552,0.19230769230769232,1.2248663080486355,184,1
0,0.2747461280549516,0.0410958904109589,2.4854178402178073,4896,1
0,0.9729206305183274,0.6713286713286714,20.554332111336034,14278,1
1,0.3943632829627308,0.2052980132450331,7.028510395821367,8085,1
4,1.017639034853791,0.7431192660550459,31.834089098223185,36000,1
1,0.4606624906477539,0.29292929292929293,6.91994246493592,4080,1
5,0.28062648273484153,0.19424460431654678,5.806186018470859,5289,1
3,0.7505285252879896,0.635,24.686023204253527,26576,1
1,1.1158789312574184,0.4716981132075472,17.654776446939852,13400,1
2,0.323542489183232,0.23404255319148937,7.040171172609709,5720,1
6,0.8014055285935289,0.6887755102040817,26.267822119578028,27118,1
1,0.2024803425114406,0.18248175182481752,5.092439658776843,6237,1
1,0.5438177409653577,0.40106951871657753,15.106486965364338,16377,1
0,0.8594678499078527,0.379746835443038,8.24085802752767,2760,1
6,0.9955637700998401,0.6210526315789474,14.30539378813417,5785,1
0,0.6024587436467064,0.45569620253164556,8.5501565474462,3000,1
1,0.6929019299450798,0.4318181818181818,15.923946462256456,15476,1
5,1.0437591496686494,0.5375,11.31121862153679,3770,1
2,0.18581237918624569,0.14705882352941177,1.4444793114724308,368,1
52,0.4606470262929799,0.24803149606299213,12.70043936584394,16380,1
1,1.1730465551517109,0.5583333333333333,16.4052742383178,8586,1
0,0.8970506710895703,0.11748998664886515,19.013397671842192,66572,1
0,0.02,0.041666666666666664,0.25562221863533147,156,1
0,0.6597743450426876,0.343042071197411,20.726504842096308,42874,1
3,0.7931163267606638,0.5909090909090909,9.907032997361789,2666,1
2,0.8993028893014213,0.5,6.986839121002446,1100,1
1,0.6414355163780898,0.6206896551724138,20.99255491115826,19592,1
1,0.5366049934326322,0.29464285714285715,7.910739907986589,4134,1
1,0.20267857142857143,0.10869565217391304,1.481447906642476,644,1
2,0.3796151166840822,0.35714285714285715,1.9072179318871683,78,1
5,0.6443138674532445,0.5147058823529411,8.629639816069643,2442,1
0,0.12300816596777753,0.05555555555555555,1.0713151723408456,868,1
4,0.6045345772258188,0.38095238095238093,14.964021848291988,16430,1
1,0.5031531534189231,0.2629310344827586,12.582601400206002,17922,1
2,0.787243022050182,0.673469387755102,25.69830831805297,26880,1
1,0.7296866037493405,0.5,11.533647452795137,5402,1
30,1.1186013789561038,0.8613861386138614,34.29053742172432,35319,1
1,0.2913382082856279,0.24489795918367346,3.174749226219515,690,1
1,0.5247271049830601,0.4269005847953216,14.660424329096125,14443,1
4,0.9827522911059451,0.7058823529411765,22.817290916286964,17024,1
2,0.9349134456921773,0.5714285714285714,11.332805509173316,3604,1
0,0.70661544335169,0.35064935064935066,7.252374525100164,2448,1
8,0.30280809325431746,0.47058823529411764,2.391583974921295,136,1
0,0.4966250356378513,0.2897727272727273,10.872617951107957,11826,1
4,0.35222834144101334,0.15555555555555556,5.027081144492188,4563,1
0,0.4142787792058963,0.24615384615384617,7.292694072747917,6461,1
2,0.08857672784068724,0.06329113924050633,1.1938413264264596,1364,1
1,0.21269181785070246,0.3132530120481928,5.344430179632268,2628,1
3,0.40831552263701715,0.17857142857142858,7.616275168934658,8510,1
5,1.147504098865105,0.7841409691629956,35.15150484508205,40700,1
0,0.24551633888890573,0.12337662337662338,4.257216441290193,4620,1
3,0.2294984561755723,0.14049586776859505,3.7967372397294716,2261,1
0,0.496487287387991,0.02700096432015429,6.818521698596294,29036,1
2,0.6453399838510967,0.29347826086956524,7.101338172927925,3520,1
4,0.5645863365948247,0.32,4.693755408357035,893,1
2,0.6205009118453808,0.3645833333333333,8.509259481618313,4284,1
1,0.4746894572313271,0.30357142857142855,4.614007040534743,1026,1
13,0.8908598281734846,0.7107843137254902,28.3746922272538,30178,1
2,0.06754375004956725,0.20930232558139536,1.7989817474734318,576,1
2,0.318477741377934,0.09333333333333334,3.5719906908664423,5280,1
1,1.164537569223887,0.6194690265486725,16.945311307883134,8300,1
2,0.9625581773881323,0.7761194029850746,30.552186353914493,31652,1
2,0.10286809798727996,0.08333333333333333,1.0423017345310481,507,1
1,0.17207083376553478,0.2,5.281533262217321,5405,1
1,0.9013092748592055,0.5045045045045045,23.055552028644055,27048,1
0,0.7153107515352511,0.44785276073619634,15.550166542003513,13915,1
1,1.0808539332115206,0.5019011406844106,27.267783583798074,37816,1
0,0.6206720564784294,0.4583333333333333,6.015453607563928,1144,1
6,0.2227263823724792,0.35294117647058826,2.9475182463927876,465,1
1,0.12136707474868119,0.06153846153846154,1.0589544903187003,1034,1
2,1.1186325682140135,0.7610619469026548,33.9840999230484,39160,1
8,0.8964532801816973,0.5952380952380952,12.260732473601028,4389,1
0,0.7153549858323341,0.38461538461538464,10.69862131627973,6120,1
0,0.5597387449498273,0.4666666666666667,7.095081390559266,1872,1
0,0.7273312259742831,0.41,17.208394536549175,19040,1
1,0.015078586550504883,0.0297029702970297,0.5438210431078081,1408,1
1,0.6211117465583957,0.5466666666666666,9.668571762969673,3363,1
9,0.9580923444367802,0.75,30.045612323954764,31842,1
0,1.0287406866036766,0.6837606837606838,31.54406400495205,37653,1
12,0.8136865331433032,0.6536585365853659,26.173594034741644,28548,1
1,0.6386765370980315,0.4381443298969072,17.239360788712364,19154,1
0,0.18333150130121956,0.12195121951219512,2.4397623778265385,2091,1
3,0.2485347215853372,0.15384615384615385,2.2194059818486096,704,1
0,0.6356281238897323,0.4966442953020134,15.430018270571468,11242,1
1,0.16675935365484745,0.07407407407407407,1.9963254361871674,3243,1
1,0.14890632692290776,0.14102564102564102,2.519342883177064,1380,1
1,0.22238151588856458,0.2413793103448276,3.3053711324301003,1271,1
9,1.0806589539405609,0.5416666666666666,13.172477182770878,5412,1
1,0.527914827991537,0.39655172413793105,6.031056427477196,1400,1
1,0.23811862951826793,0.19626168224299065,4.606443541104867,4095,1
1,0.2616724892206243,0.313953488372093,5.676686097219333,3102,1
0,0.17622597305264787,0.125,2.5763360246422633,1800,1
2,0.6269834892349145,0.37209302325581395,13.544510139908741,13755,1
6,0.4489982620589399,0.3048780487804878,6.099596802372701,2842,1
2,0.7409552299390005,0.6648936170212766,24.31041051471641,24490,1
0,0.5019214747222577,0.33766233766233766,6.529776412567431,2496,1
1,0.3823399517978853,0.1388888888888889,4.882059143357839,6324,1
3,0.6770168851824955,0.6266666666666667,10.97463379529299,3720,1
3,1.3215345144901638,0.6428571428571429,8.857130615471686,1178,1
2,0.8017758913877902,0.6532663316582915,25.445529933662645,26598,1
0,0.48573022172870395,0.3333333333333333,11.700808504168391,11388,1
4,0.7153586600917248,0.5813953488372093,11.674203270216502,4575,1
2,0.41125038350451754,0.4264705882352941,6.731614962023936,2296,1
0,0.21681902516819085,0.20967741935483872,5.380595514455935,5589,1
1,0.31811957915403866,0.16981132075471697,2.634948849306797,561,1
2,0.622178986435206,0.5238095238095238,3.7435793417649244,255,1
0,0.6885776811713575,0.4857142857142857,8.651488073962053,2560,1
6,0.5454087645987357,0.5384615384615384,2.6418445669837034,99,1
0,0.8132346653353842,0.48502994011976047,17.283161683114162,14892,1
0,0.6308658379220569,0.5306122448979592,16.105692166973736,12584,1
0,0.7315874004083276,0.4251968503937008,12.474021469583812,7260,1
2,1.2182527238519494,0.6085106382978723,29.741124801708988,35600,1
1,0.20558005448863023,0.10810810810810811,2.0149782570709274,592,1
23,1.028843387709585,0.9583333333333334,7.359277847782889,552,1
9,0.9674763438939582,0.7733990147783252,30.735028703105655,32396,1
1,0.6229371984688457,0.4880952380952381,9.678695748756281,3774,1
8,0.67274048413627,0.639344262295082,22.62658166278777,22464,1
3,0.610175897569667,0.5,20.00481785345791,21320,1
21,1.4505705030890115,0.5108225108225108,25.71943537698222,28194,1
0,0.5956659484465991,0.5081967213114754,7.780053768972066,2115,1
1,0.7985607102086777,0.2949640287769784,10.20560048555309,7844,1
19,1.1460156857395294,0.8743961352657005,35.630180393527965,37572,1
0,0.5408940733398455,0.34104046242774566,12.439974482848276,13312,1
2,0.9108693160445976,0.7177033492822966,29.289832760985107,31668,1
3,0.44178449118471563,0.3728813559322034,9.345281567828282,5777,1
16,0.8478587665795899,0.4608294930875576,20.7573735507106,22866,1
6,0.7650084100039664,0.23823529411764705,17.211770694077426,37504,1
0,0.586673050892401,0.4748201438848921,13.875744932224691,9906,1
8,0.7595211454044575,0.381294964028777,12.343928689418556,8960,1
0,0.2732402790911031,0.26666666666666666,2.257478233661759,280,1
1,0.7489241387641468,0.39166666666666666,19.28732182681667,27745,1
9,1.0547660436773538,0.6974789915966386,32.66893481383466,40443,1
5,0.7398059322589077,0.41025641025641024,8.333485329097682,2829,1
0,0.3542355998005466,0.3333333333333333,3.164573039580625,435,1
3,0.8411543134223134,0.681592039800995,26.80676938028297,28237,1
0,0.2295049349452953,0.25471698113207547,5.616717275654404,4002,1
0,0.13936588170028236,0.15315315315315314,3.5005447792470172,2247,1
9,0.9747640277152709,0.7242990654205608,30.46621557379369,33930,1
1,0.2989848682194345,0.21794871794871795,7.078585562871821,8296,1
2,0.3067693474585098,0.27848101265822783,5.003070216433181,2368,1
1,0.3092529682860833,0.12903225806451613,3.1691317838391786,1116,1
1,0.2559210708456209,0.36585365853658536,6.167637049364127,3055,1
5,0.6499800451227086,0.5916230366492147,21.854463013503747,22879,1
6,0.16130878667256376,0.24,1.6081512082065381,150,1
8,0.6192179670899534,0.5365853658536586,13.93150242635872,8918,1
1,0.3234456457591299,0.3163265306122449,6.664359360316564,4050,1
6,0.33032228325740726,0.3015075376884422,11.508780361695559,12738,1
1,0.05155583026258394,0.07407407407407407,1.5582182182497721,3264,1
2,0.5480249890069907,0.4935064935064935,8.868497664291736,3304,1
3,0.24233545280461782,0.17647058823529413,3.018372001010923,1591,1
2,0.6009619247852599,0.37962962962962965,9.632844399307162,4900,1
1,0.001838235294117647,0.0625,0.1587566371485117,42,1
4,0.49155763124542334,0.3617021276595745,13.694440570819124,16284,1
3,0.5032653220216489,0.2727272727272727,6.068465764821513,2812,1
13,1.1499681942099393,0.7619047619047619,9.504166894699308,1360,1
8,1.69540371518616,0.6618705035971223,22.76034514769772,13250,1
2,0.13420554346950284,0.12903225806451613,1.1106721852296735,196,1
1,0.5784336058148318,0.4,6.718082776224281,1980,1
1,0.10004103662231204,0.14814814814814814,1.0211407044066232,168,1
1,0.24768448074076133,0.07936507936507936,2.4958395015978363,4623,1
1,1.1536904450098528,0.6261261261261262,28.75746825195468,32550,1
7,0.7806248930290278,0.6567164179104478,25.660020925313,27590,1
1,0.16130878667256376,0.20689655172413793,1.6081512082065381,174,1
2,3.3072630404979213,0.4470588235294118,23.74624542359464,13104,1
0,0.5617713803960123,0.4098360655737705,6.449238880720652,1813,1
14,0.866635157941028,0.7323232323232324,28.25077687869875,29340,1
0,0.30878193821107436,0.2748091603053435,7.5159791389179915,5566,1
0,0.2783744425544228,0.13953488372093023,5.272075455209322,5379,1
1,0.10554978335435529,0.1590909090909091,1.6221161175229406,540,1
2,0.14100124165088584,0.16058394160583941,4.311367007741777,5060,1
1,0.7183325370817041,0.4489795918367347,18.139110406457682,18483,1
4,0.4908963585434173,0.6666666666666666,1.867114067309159,24,1
1,0.423252859581919,0.36666666666666664,11.203651810134353,10266,1
1,0.27635801454466513,0.17647058823529413,1.8192660216913863,279,1
1,0.06977298801378931,0.058823529411764705,1.1179180323852387,1449,1
1,0.5131845614761708,0.3282828282828283,13.26658159103098,17280,1
1,0.11417481586039055,0.10606060606060606,2.8727663994205623,3393,1
30,0.8731018727066273,0.7346938775510204,28.109302013428728,28675,1
1,0.6299774600013426,0.5263157894736842,5.700920125068006,777,1
1,0.2360329893241802,0.18562874251497005,6.276579874949291,8960,1
1,0.25126903553299496,0.038834951456310676,1.3067503386363537,510,1
3,0.45597795372916516,0.5294117647058824,2.9442182897887097,168,1
2,0.5302272669436496,0.4444444444444444,13.192376001552523,10527,1
0,0.6808719678157712,0.5337837837837838,16.530559362021172,12376,1
1,0.719658286727772,0.5058823529411764,17.794639907336535,16348,1
1,0.15869994725033024,0.06611570247933884,1.9379984104361463,2828,1
0,0.6105258454513269,0.25773195876288657,11.173476856807566,10659,1
1,1.048480865531228,0.16568047337278108,8.39628820713668,4872,1
1,0.27290596265812317,0.23563218390804597,8.104079525006973,11526,1
3,0.7323190752644011,0.6169154228855721,24.094629968161566,26100,1
7,0.7770077646154938,0.6875,25.63319498450307,26243,1
1,0.3032679956378712,0.21875,3.540865543015643,1485,1
3,0.5836774378740348,0.4639175257731959,10.27574423547897,5032,1
5,0.5961203420762244,0.4444444444444444,2.9899426768990662,160,1
3,0.5315866576466598,0.36538461538461536,15.196717995996982,18868,1
0,0.5888612149549693,0.5338345864661654,14.709178761329992,10388,1
2,0.586659094478685,0.3941176470588235,13.991300328622309,13622,1
2,0.5270972044862617,0.3141592920353982,14.369673177854438,21182,1
2,0.6959686510100669,0.6904761904761905,7.491869258179496,1260,1
0,0.14725914971756524,0.1590909090909091,4.202749777047034,5796,1
7,0.8061065699590736,0.7472527472527473,26.44554657829416,25265,1
1,0.8993382906124179,0.5209302325581395,23.017094841295567,26226,1
1,0.10027681665282995,0.0898876404494382,1.77156755966905,1540,1
1,0.4517440613865166,0.21804511278195488,6.8306735312228835,6417,1
2,0.9164871701998095,0.76,29.65982417864966,30832,1
1,0.9025434471020471,0.4592274678111588,22.203290081033334,28371,1
0,0.3794014889742611,0.18888888888888888,4.368840917864593,2050,1
0,0.5787771495003724,0.38461538461538464,4.581241253169674,704,1
8,0.21738588593285607,0.2807017543859649,3.568868220368307,1026,1
0,1.1730766971680424,0.6130653266331658,26.039196623259574,25704,1
1,0.31739908067760186,0.3170731707317073,10.145015468583955,11628,1
5,0.624116189672057,0.4965034965034965,14.908828010973643,11253,1
0,0.4876378844105484,0.30851063829787234,12.040802296875555,11529,1
8,0.7807503120982696,0.49557522123893805,12.999677529288308,6760,1
0,0.049180427985147546,0.046153846153846156,0.6833580483311343,480,1
4,0.7472448025359242,0.6666666666666666,4.234762202001174,221,1
5,0.25008095532987795,0.25,4.49598838825502,2176,1
15,0.8222138800127891,0.6852791878172588,26.377990979085713,27360,1
1,0.3841510102273015,0.19767441860465115,4.397240498553388,1782,1
0,0.5668970514186534,0.053475935828877004,9.248456275903694,29920,1
1,0.48702166474780567,0.36607142857142855,9.184406234198473,5846,1
1,0.18094999141474993,0.1935483870967742,2.8331770826996867,1344,1
